0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9745098,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.94509804,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9352941,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5764706,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.83137256,-1.0,-0.7627451,-1.0,-1.0,-0.6666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7823529,-1.0,-1.0,-1.0,-0.5980392,-1.0,-1.0,-1.0,-0.14117646,-1.0,-1.0,-1.0,-1.0,-0.93921566,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.22941178,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.017647028,-1.0,-1.0,-1.0,-0.9607843,-1.0,-0.4352941,-1.0,-1.0,-1.0,-1.0,-0.87058824,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.97843134,-1.0,-1.0,-1.0,-1.0,-0.572549,-1.0,-1.0,-1.0,-1.0,-0.0039215684,-1.0,-0.015686274,-1.0,-1.0,-0.972549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6156863,-1.0,-0.34117645,0.8901961,-0.5,-1.0,-0.5901961,-0.98039216,-1.0,-1.0,-1.0,0.83921564,-0.9764706,-1.0,-1.0,-1.0,-0.44313723,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7058823,-1.0,-1.0,-0.9411765,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5058824,-1.0,-1.0,-1.0,-0.93333334,-1.0,-0.39803922,-1.0,-0.25098038,-1.0,-1.0,0.64117646,-1.0,-1.0,-0.9588235,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7490196
-0.9588235,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0039215684,-0.9823529,-1.0,-1.0,-1.0,0.7411765,-1.0,-1.0,-1.0,-1.0,-0.0058823824,-1.0,0.46274507,-1.0,-0.001960814,-0.5588235,-1.0,-1.0,-0.7235294,-1.0,-1.0,-1.0,-0.123529434,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.007843137,-0.99215686,-0.031372547,0.5058824,-0.7490196,-1.0,0.72745097,-1.0,-1.0,-1.0,-1.0,0.27647054,-0.62352943,-1.0,-1.0,-1.0,-0.20392156,-1.0,-1.0,-1.0,-1.0,-1.0,-0.94509804,-0.9941176,-0.94509804,-0.8745098,-1.0,-0.1156863,-1.0,-1.0,-0.07647061,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9196078,-0.58235294,-0.68039215,-1.0,-1.0,-1.0,0.6196078,-1.0,-1.0,-1.0,-0.73333335,-1.0,-0.38039213,-1.0,0.4431373,-0.5333333,-1.0,0.58823526,-1.0,-0.8666667,-0.71960783,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
-0.92941177,-1.0,-1.0,-1.0,-1.0,-1.0,0.9313725,-0.6647059,-1.0,-1.0,-1.0,0.21372545,-1.0,-1.0,-1.0,-1.0,-0.1156863,-1.0,0.3411765,-1.0,0.99215686,-0.49019605,-1.0,-1.0,-0.11372548,-0.7627451,-1.0,-1.0,0.8745098,0.0333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.12549019,-0.35294116,-0.5470588,0.04117644,-1.0,-1.0,-0.32549018,-1.0,-1.0,-1.0,-1.0,-0.26666665,-0.62352943,-1.0,-1.0,-1.0,-0.16470587,-1.0,-0.4588235,-1.0,-0.39803922,-1.0,-0.05686277,-0.6823529,-0.011764705,-0.127451,-1.0,-0.6196078,-0.7509804,-0.7,0.19215691,-0.7764706,-1.0,-1.0,-0.9607843,-0.6392157,0.035294175,0.18431377,-0.24509805,-0.6392157,-0.19607842,-1.0,0.5098039,-1.0,-0.872549,-1.0,0.34901965,-1.0,-0.4352941,-1.0,-0.039215684,-0.0039215684,-0.95490193,0.67058825,-1.0,-0.517647,-0.16470587,-1.0,-0.9372549,-1.0,-0.8254902,-1.0,-0.5
-0.48627448,-1.0,-1.0,-1.0,-1.0,-1.0,-0.46862745,0.16274512,-1.0,-1.0,-1.0,-0.26862746,-1.0,-0.97843134,-1.0,-1.0,-0.1156863,-1.0,-0.29215688,-1.0,0.84313726,-0.49019605,-1.0,-1.0,-0.8882353,-0.19803923,-0.9,-1.0,0.0019607544,-0.44117647,-0.9431372,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.58823526,-0.21568626,-0.90588236,-0.007843137,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7490196,-0.27843136,-1.0,-1.0,-1.0,-0.36470586,-1.0,0.66078436,-0.8901961,0.417647,-1.0,0.1490196,-0.10392159,0.8607843,-0.007843137,-1.0,-1.0,-0.25490195,-0.22745097,0.4568627,-0.47843134,-1.0,-1.0,-0.4352941,0.4705882,0.9843137,0.71372545,-0.16470587,0.10784316,0.82549024,-1.0,0.3607843,-1.0,-0.23921567,-1.0,0.4764706,-1.0,-0.4352941,-1.0,-0.039215684,-0.001960814,-0.8607843,-0.119607866,-1.0,-0.13333333,-0.0058823824,-1.0,-0.4705882,-1.0,-0.06862748,-1.0,-1.0
-0.60588235,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.78627455,-1.0,-1.0,-1.0,-0.8980392,-1.0,-0.73333335,-0.9607843,-1.0,-0.33529413,-1.0,0.105882406,-1.0,0.7156863,-0.7078431,-1.0,-1.0,-1.0,-0.26274508,-0.13921571,-1.0,-1.0,-1.0,-0.9019608,-0.8882353,-1.0,-1.0,-1.0,-1.0,-1.0,-0.89215684,0.6215687,-1.0,-0.43137252,-1.0,-1.0,-1.0,-0.95490193,-1.0,-1.0,-0.9745098,-1.0,-0.007843137,-1.0,-1.0,-1.0,-0.6215686,-0.9137255,0.99215686,-0.7941176,0.9803921,-1.0,-0.20784312,-0.4470588,0.46274507,-0.007843137,-1.0,-1.0,-0.14509803,0.0058823824,0.64117646,0.0,-0.84705883,-1.0,0.13529408,0.072548985,0.9843137,0.054901958,-0.4019608,0.3549019,0.9901961,-1.0,-0.24313724,-1.0,-0.0039215684,-1.0,-1.0,-1.0,-0.43921566,-1.0,0.32941175,-0.0039215684,-0.4470588,-1.0,-1.0,-1.0,-0.6,-0.98039216,-0.0039215684,-1.0,0.43137252,-1.0,-1.0
-0.17450982,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.062745094,-1.0,-1.0,-1.0,-1.0,-1.0,-0.46274507,-0.9,-1.0,-0.94509804,-0.9764706,0.6058824,-1.0,-0.7235294,-1.0,-1.0,-1.0,-1.0,-0.6431372,0.59019613,-1.0,-1.0,-1.0,-0.9019608,-0.85882354,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7117647,-1.0,-0.22941178,-1.0,-1.0,-1.0,-0.6647059,-1.0,-1.0,-0.7254902,-1.0,-0.88235295,-1.0,-1.0,-1.0,-1.0,0.51176476,-0.2882353,-0.73725486,-0.3,-0.71960783,0.6196078,-1.0,0.5294118,-0.007843137,-1.0,-1.0,-0.42745095,0.18431377,0.69019604,0.70000005,-0.07058823,-1.0,0.917647,0.67647064,0.82549024,-0.98039216,-1.0,0.60392153,0.98823524,-1.0,-0.79607844,-1.0,-0.0039215684,-1.0,-1.0,-1.0,-1.0,-1.0,0.8039216,-0.001960814,-0.34705883,-1.0,-1.0,-1.0,-1.0,-0.85490197,-0.3,-0.6333333,0.7980392,-1.0,-1.0
-0.26666665,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.10392159,-0.4019608,-1.0,-1.0,-0.9745098,-0.025490224,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9254902,-0.4078431,-1.0,-1.0,-1.0,-0.9470588,-0.99019605,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.972549,-1.0,-0.5686275,-1.0,-1.0,-1.0,-0.0745098,-1.0,-1.0,-0.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.35686272,-1.0,-0.7764706,-1.0,-0.16470587,-1.0,-1.0,-0.15882355,-0.007843137,-1.0,-1.0,-0.0039215684,0.13921571,-0.19999999,0.7823529,-0.9078431,-1.0,0.64117646,-0.9843137,-0.8392157,-1.0,-1.0,0.2980392,0.20588231,-1.0,-1.0,-1.0,-0.0039215684,-1.0,-1.0,-1.0,-1.0,-1.0,-0.73333335,-0.04705882,-0.4470588,-1.0,-1.0,-1.0,-1.0,-0.572549,-0.972549,-0.30196077,0.80980396,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.2882353,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7235294,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.20588237,-1.0,-1.0,-1.0,-0.50392157,-1.0,-1.0,-0.5294118,-0.6862745,-1.0,-0.9254902,-1.0,-1.0,-0.56078434,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5588235,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9137255,-0.96862745,-1.0,-1.0,-1.0,-1.0,-0.7921569,-1.0,-0.61764705,-0.46862745,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9764706,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7470588,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.90392154,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9431372,-1.0,-0.84313726,-1.0,-1.0,0.73921573,-1.0,-1.0,0.22156858,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5392157,-1.0,-1.0,-1.0,-0.9431372,-1.0,-1.0,-1.0,-1.0,-0.8745098,-1.0,-1.0,-1.0,-0.5392157,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.65294117,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3803922,-1.0,-1.0,-1.0,-1.0,-1.0,0.90588236,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8666667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.09215689,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5921569,-1.0,-1.0,-1.0,-1.0,0.27058828,-1.0,0.70000005,-1.0,-1.0,0.94509804,-1.0,-1.0,0.77647054,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.81764704,-1.0,-0.97843134,0.8156862,-0.6254902,-1.0,-1.0,0.9,-1.0,-1.0,-1.0,0.6058824,0.46078432,-1.0,-1.0,-1.0,0.80980396,-0.99019605,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7647059,-1.0,-1.0,0.11372554,0.41960788,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9764706,-1.0,-1.0,-1.0,0.58823526,-1.0,0.8313725,-1.0,-1.0,-0.8862745,-1.0,-0.7235294,-1.0,0.2686274,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.47843134,-1.0,-1.0,-1.0,-1.0,-0.9705882,-0.8235294,-0.8784314,-1.0,-1.0,-1.0,0.8372549,-1.0,-1.0,-0.6372549,-1.0,0.982353,-1.0,0.3313725,-1.0,-1.0,0.67450976,-1.0,-0.11764705,0.6098039,-1.0,0.4705882,-1.0,0.12549019,-1.0,-1.0,-1.0,-1.0,-0.9,-1.0,-1.0,-0.7352941,0.8156862,-1.0,0.84313726,-0.37647057,1.0,-1.0,-0.47450978,0.4666667,-1.0,-1.0,-1.0,0.39607847,0.7490196,-1.0,-1.0,-1.0,0.9843137,-0.9117647,-0.9647059,-1.0,-1.0,-1.0,-1.0,0.0019607544,-0.92941177,-0.9745098,0.30196083,0.4803921,-1.0,-1.0,0.015686274,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.51960784,-0.44117647,-1.0,-1.0,-1.0,0.94509804,-1.0,-0.9607843,-1.0,0.99215686,-1.0,0.8156862,-1.0,-0.34509802,0.06862748,-1.0,0.9803921,-1.0,0.59803927,0.2352941,-1.0,-0.9607843,-1.0,-1.0,-1.0,-0.4980392
0.8215686,-1.0,-1.0,-1.0,-1.0,-0.49215686,0.98823524,0.5098039,-1.0,-1.0,-1.0,0.6960784,-1.0,-0.85490197,-0.5333333,-1.0,0.982353,-0.9745098,-0.28431374,-1.0,0.37254906,0.9137255,-1.0,-0.17647058,0.5,-0.19607842,0.37058818,-0.9941176,1.0,-0.6882353,-0.9078431,-0.96666664,-1.0,0.10392153,-1.0,-1.0,0.003921628,0.9764706,-0.30588233,-0.3333333,0.1823529,0.7509804,-1.0,0.11372554,-0.12156862,-1.0,-1.0,-1.0,0.31568623,0.96862745,-1.0,-0.73333335,-1.0,0.9843137,-0.92745095,-0.009803951,-0.76666665,-0.23333335,-1.0,0.105882406,0.672549,0.46274507,0.4235294,0.30196083,0.7176471,-0.5333333,-0.045098066,0.049019575,-0.5333333,-1.0,-1.0,-0.5862745,-0.6137255,0.19411767,0.9627451,0.94509804,-0.23333335,-0.31764704,-1.0,0.24901962,-1.0,0.13137257,-1.0,0.99215686,-1.0,0.9843137,-1.0,0.99215686,0.9666667,-1.0,-0.24313724,-1.0,0.9313725,0.9843137,-1.0,-0.072549045,-1.0,-0.45098037,-1.0,1.0
0.9843137,-1.0,-1.0,-1.0,-1.0,0.11764705,0.8215686,0.9843137,-1.0,-1.0,-1.0,0.9372549,-1.0,-0.4588235,-0.5333333,-0.7176471,0.982353,-0.8568627,-0.054901958,-0.9254902,0.6392157,0.48431373,-0.9019608,-0.11764705,0.0,0.8803922,0.37254906,-0.827451,0.12549019,0.69411767,-0.08431375,-0.96666664,-1.0,0.7117647,-1.0,-1.0,0.33529413,0.9803921,0.9,0.19803917,0.3411765,-0.6254902,-1.0,0.46274507,-0.2235294,-1.0,-0.8960784,-0.6960784,0.9333333,0.9764706,-1.0,-0.71372545,-1.0,0.9843137,-0.6,0.9333333,-0.013725519,0.90980387,-0.7980392,0.88627446,0.70980394,0.8784313,0.97843134,0.7745098,0.93921566,0.9431373,0.9862745,-0.39999998,0.8078431,-0.57058823,-1.0,0.71960783,0.92156863,0.9843137,0.3745098,0.5490196,0.95882356,0.90196073,-1.0,-0.15098041,-1.0,0.91176474,-1.0,0.6450981,-1.0,0.98823524,-1.0,0.5352942,0.94509804,0.31568623,-0.14509803,-0.99607843,0.20588231,0.9843137,-0.85490197,0.82941175,-0.09215689,0.9078431,-1.0,1.0
0.9803921,-1.0,-0.83137256,-0.24901962,-1.0,0.52549016,-0.5901961,0.7745098,-1.0,-1.0,-1.0,0.9803921,-1.0,0.57450986,0.031372547,-0.3843137,0.982353,-0.086274505,0.65686274,-0.7411765,-0.9431372,0.74705887,-0.34705883,0.254902,-0.9431372,0.9843137,0.8568628,-0.9941176,1.0,0.27843142,0.7352941,0.056862712,-1.0,0.94901955,-0.89215684,-1.0,0.61176467,0.9764706,0.12549019,0.43921566,0.7882353,-1.0,-1.0,-0.09215689,-0.06862748,-1.0,-0.0039215684,0.33921564,0.97843134,0.96862745,-0.7764706,-0.5627451,-1.0,0.9843137,-0.025490224,0.37843132,0.88627446,0.6686275,-0.0039215684,0.19607842,0.17450976,-0.28039217,0.60784316,0.99215686,-0.26666665,0.82352936,0.99215686,-0.7294117,0.927451,0.3607843,-1.0,0.9,0.31568623,0.19215691,-0.77843136,0.07058823,0.582353,0.35882354,-1.0,-0.007843137,-0.9588235,0.7313726,-1.0,-0.43921566,-1.0,0.7980392,-1.0,0.37647057,0.6862745,0.98823524,-0.2137255,-1.0,-0.22745097,0.9843137,-0.19803923,0.8117647,0.6686275,0.8039216,-1.0,1.0
0.12156868,-1.0,-0.33529413,0.50196075,-1.0,0.87254906,-1.0,-0.011764705,-1.0,-1.0,-1.0,0.34901965,-1.0,0.99215686,0.65098035,-0.60784316,0.982353,0.07058823,-0.2019608,-0.5,-0.9647059,0.5156863,-0.34705883,0.4235294,-1.0,0.9843137,0.19803917,-0.5862745,-1.0,0.05098045,0.9843137,0.92549014,-1.0,0.8784313,-0.41176468,-1.0,0.60784316,0.84901965,-0.3392157,-0.9882353,0.94901955,-1.0,-1.0,-1.0,0.109803915,-1.0,-0.745098,0.84901965,0.64705884,0.8137255,-0.27843136,-0.10588235,-1.0,0.92549014,0.67450976,-0.10392159,0.8372549,-0.15882355,0.5529412,-0.2019608,-0.5803921,-0.6313726,0.55098045,0.8333334,-1.0,0.68039215,0.9431373,-0.7294117,0.43137252,0.5627451,-1.0,0.31568623,-0.2588235,-0.6,-1.0,0.82549024,-0.21960783,-0.44509804,-1.0,0.1490196,-0.96666664,0.254902,-1.0,-1.0,-1.0,0.22352946,-1.0,-0.039215684,0.6862745,0.9843137,-1.0,-1.0,-1.0,0.94509804,0.45098042,0.93921566,0.87647057,0.14313722,-1.0,0.7509804
